trend_timestamp,topic_category,country,tweet_volume,mention_count,retweet_count,trend_score,sentiment_index,impressions,engagement_count
15-01-2025,Sports,India,7006,3154,3100,-0.599136791,0.852219173,22149,45173
21-01-2025,Sports,Germany,863,838,1213,0.189426563,,58946,21651
06-01-2025,Finance,USA,4296,9222,7516,-0.251777529,0.055698235,75480,21747
23-01-2025,Cloud,,2436,5926,1299,0.032071008,0.79044658,75009,30269
16-01-2025,Cloud,USA,6977,6875,2279,0.169488192,0.39683109,12088,12574
10-01-2025,Sports,Germany,2346,4369,8786,-0.412710357,0.143184969,6635,31463
10-01-2025,Finance,UK,9052,8840,8882,-0.719532718,0.732466888,40238,11504
07-01-2025,Finance,UK,5663,2544,4355,0.186693341,0.563044748,9129,30039
04-01-2025,,India,1851,7516,7210,-0.273543308,0.404905997,86515,41555
08-01-2025,Finance,Germany,7222,5818,2161,0.322897607,0.230251363,91844,17571
16-01-2025,Finance,UK,5273,707,2079,-0.763711988,0.545676437,37776,18245
21-01-2025,AI,Germany,5340,496,,0.153707681,0.592158238,28916,
23-01-2025,Finance,UK,7402,2953,2701,0.338458538,0.033911266,79985,2208
09-01-2025,Cloud,USA,2367,7278,9691,0.715263372,0.645046799,30531,31737
12-01-2025,Finance,UK,7928,7673,5335,,0.805408106,72109,32254
23-01-2025,Cloud,UK,6956,4021,9918,-0.992543932,0.677148277,,19684
20-01-2025,Cloud,Germany,278,7246,,0.474878798,0.871511203,38741,24028
18-01-2025,Finance,UK,6011,416,1698,,0.371117088,98798,7844
13-01-2025,AI,UK,4757,5320,5980,0.380259178,0.876299962,36300,48687
18-01-2025,Finance,India,9085,3361,8726,0.777753887,0.414086945,1160,5267
20-01-2025,,India,5870,8624,3483,0.227322066,0.956312864,67144,30824
15-01-2025,Finance,India,,1596,2577,-0.59372467,0.486765099,60020,27246
21-01-2025,AI,USA,8370,5886,9856,0.586187102,0.789854812,99489,7307
04-01-2025,Cloud,India,8738,3009,190,-0.140315653,0.37362315,23558,29826
03-01-2025,Sports,Germany,4597,8575,7379,-0.417556474,0.021514522,18247,36802
07-01-2025,AI,India,1401,7595,9587,-0.599700173,0.752711243,48041,45616
16-01-2025,,,5763,6887,236,-0.110599001,0.923216901,,40924
18-01-2025,AI,Germany,9450,8697,1343,,0.867093212,,12978
06-01-2025,Finance,India,8924,4022,9341,-0.873827324,0.865477868,1431,30543
21-01-2025,Finance,USA,7970,6382,5951,-0.893032146,0.48398129,96903,43010
09-01-2025,Finance,UK,,5367,5063,-0.537114102,0.981818747,38588,37788
09-01-2025,Cloud,USA,4339,3260,,0.285966248,,93506,12096
22-01-2025,Finance,Germany,3781,2563,3250,0.641829584,0.889696745,69833,14744
22-01-2025,AI,UK,6341,9749,3767,0.087361143,0.063389853,30351,35802
05-01-2025,Cloud,UK,9458,2094,7024,0.839581209,0.124551793,97009,8480
23-01-2025,Cloud,UK,5282,5665,,-0.110713472,0.869539546,20932,36988
10-01-2025,Sports,USA,1175,2944,6079,-0.105163345,0.741313277,36993,43945
06-01-2025,Finance,UK,8347,6090,5808,-0.928155689,0.168237601,29848,23481
03-01-2025,Cloud,India,2370,3233,8126,-0.997783101,,42160,47446
23-01-2025,,UK,9404,7993,6169,0.94888362,0.91916412,1872,46666
12-01-2025,AI,India,1114,7372,126,0.466307906,0.517153445,64811,14402
16-01-2025,AI,India,7451,5399,7846,-0.739988263,0.234554217,45868,32286
17-01-2025,Cloud,UK,2836,5034,4967,-0.475146841,0.455177764,53658,21448
23-01-2025,Sports,USA,,5674,829,0.510510189,0.439454632,79624,25472
06-01-2025,Cloud,UK,6330,313,8186,0.878678381,0.942191612,52569,34671
09-01-2025,Sports,,3960,1499,6401,0.638889519,0.654326762,49232,39876
10-01-2025,AI,UK,2360,7617,1819,-0.246116938,0.405616181,76832,12029
17-01-2025,,India,9825,4946,6078,0.36056368,0.408023393,33510,16260
07-01-2025,AI,USA,7004,9635,4493,0.82880357,0.86736707,37579,44721
21-01-2025,Finance,India,7006,6008,534,0.008357196,0.791399212,26016,9926
13-01-2025,Finance,India,9008,6300,7801,-0.986231321,0.351860161,87648,10127
01-01-2025,AI,Germany,9891,4363,5168,-0.574526273,0.364538997,,9171
04-01-2025,Cloud,USA,6616,4775,1721,0.290858189,0.118229521,24544,20112
14-01-2025,,Germany,9950,6610,396,-0.835254219,,83026,30487
17-01-2025,Cloud,Germany,2490,2998,5126,-0.437669176,0.160575494,39109,45246
12-01-2025,Finance,UK,9364,4078,2403,0.643264516,0.697015126,63742,35453
21-01-2025,Finance,Germany,2329,1909,9763,-0.910001784,0.877320347,78973,20510
16-01-2025,Cloud,Germany,255,425,3887,-0.302686955,0.866414385,41121,37392
01-01-2025,Finance,India,3096,6894,8562,,0.733088474,4085,39278
14-01-2025,AI,India,5523,,4811,0.890032868,0.158482527,32512,35437
,Finance,USA,4219,7924,7573,0.608587897,0.919031895,39939,24946
19-01-2025,Finance,Germany,6371,5552,6288,-0.083148564,0.291357286,7526,23000
18-01-2025,AI,Germany,2051,6849,2917,-0.170533373,,91462,49637
20-01-2025,Sports,USA,4205,1877,8120,-0.365940638,0.591535584,16544,25903
08-01-2025,Finance,Germany,1650,6851,2204,0.208641264,0.545044539,81730,10605
07-01-2025,Finance,USA,9655,2108,2463,-0.309125505,,88107,47506
04-01-2025,AI,UK,4234,8298,8270,-0.740220954,0.53893067,,7548
13-01-2025,AI,India,9065,2169,8290,0.898368949,0.783507847,48626,18412
18-01-2025,AI,UK,5726,8354,6473,-0.451702842,0.97778513,32121,29809
13-01-2025,Finance,USA,3255,1272,2925,0.181359306,0.653957084,98137,
23-01-2025,Cloud,Germany,,1865,4617,0.602634834,0.588923121,51704,8847
12-01-2025,Sports,Germany,164,2367,4421,0.420973531,0.843318198,37714,42953
14-01-2025,Finance,USA,7002,6667,9900,-0.794514477,0.666943855,1378,4223
17-01-2025,Cloud,USA,7697,4255,384,0.928640526,0.002766313,74200,36929
10-01-2025,Cloud,Germany,5887,6359,8299,-0.808742243,0.563093248,16388,6359
16-01-2025,Cloud,USA,186,4669,2728,0.458527082,0.336634336,49925,25912
10-01-2025,Cloud,India,3942,9443,9471,,0.353373812,51429,45615
19-01-2025,Cloud,USA,5073,6440,3353,-0.959407835,0.07550999,98351,14707
10-01-2025,AI,USA,2133,1644,7253,-0.34505332,0.714969157,54042,
03-01-2025,Cloud,USA,4098,1619,5979,,0.565798686,99864,38881
02-01-2025,Cloud,UK,876,3909,8289,0.955971099,0.007826511,52553,19314
22-01-2025,,UK,712,5559,6201,0.358632772,0.803107632,76710,16561
18-01-2025,AI,India,9315,2948,6028,-0.65348866,0.957992618,86727,45045
02-01-2025,AI,UK,6164,8797,415,-0.17939496,0.150365215,75564,49412
23-01-2025,Finance,India,,9212,7912,0.548209945,0.306253469,73938,9704
10-01-2025,,India,6600,7350,3298,0.242284894,0.965351189,98001,42824
10-01-2025,AI,Germany,7181,2548,167,0.057319222,0.492568647,11695,36626
14-01-2025,AI,Germany,2147,5496,4673,0.183475801,0.883221538,11209,47808
10-01-2025,Finance,USA,7889,827,8512,0.684915055,0.145161308,49694,47033
13-01-2025,Finance,Germany,1073,1042,5821,-0.950782952,0.51986255,82889,11368
16-01-2025,,UK,3681,2860,6673,0.894991638,0.273289878,71169,7112
22-01-2025,Finance,India,1845,3685,2105,0.964578946,0.381533525,21033,3747
01-01-2025,AI,India,,7329,5055,0.194041637,0.493348613,5746,28450
04-01-2025,AI,India,2197,,4849,0.791591818,0.304683516,28946,11452
05-01-2025,AI,India,6432,1588,6218,0.509876186,0.223724428,25893,4034
17-01-2025,AI,India,6884,4693,8086,-0.67393823,0.583014673,78894,45150
,AI,Germany,6134,258,6479,0.522491703,0.144662166,21510,21546
18-01-2025,Sports,Germany,6963,8834,4757,,0.542147614,49966,18844
11-01-2025,,India,3006,296,300,0.794176045,0.198986293,78638,19749
16-01-2025,Cloud,UK,461,250,6937,0.31296576,0.726618586,17744,30107
09-01-2025,Cloud,UK,2450,6733,124,,0.732223747,12679,41950
11-01-2025,Finance,India,3732,996,2531,0.774177729,0.276454805,83308,4948
15-01-2025,Cloud,USA,2980,3893,7049,-0.061102679,0.750546149,46534,17332
09-01-2025,Cloud,UK,3014,,4356,-0.186417905,0.455833282,33481,30158
18-01-2025,Finance,India,5849,2726,3221,-0.920878055,0.250609182,65894,27889
05-01-2025,Finance,Germany,9633,2064,133,,0.944177627,77773,43248
17-01-2025,Sports,,1129,3430,8618,-0.864660509,0.633260293,33070,7422
03-01-2025,Finance,Germany,9512,184,6918,0.989419984,0.023612209,50134,23070
23-01-2025,Sports,,1040,7945,5090,0.743420196,0.230638817,39379,37173
03-01-2025,AI,India,8002,,9338,0.215621921,0.994722774,94253,38189
23-01-2025,AI,USA,,1301,6319,-0.76477427,0.651546745,9669,3478
07-01-2025,AI,India,480,5022,,-0.153516095,0.60010325,33755,11235
06-01-2025,AI,USA,5915,5078,1744,0.030201961,0.562023369,33487,30412
20-01-2025,Finance,Germany,6819,5237,8610,0.379481731,0.083833175,67545,36229
11-01-2025,Sports,India,1380,2093,2992,0.3710414,,34766,
13-01-2025,Finance,Germany,4540,6991,2386,0.178675766,0.603169766,33890,11198
18-01-2025,Sports,USA,4659,8226,1252,-0.51833456,0.964678463,17049,33114
01-01-2025,AI,USA,1265,3791,178,-0.683653479,0.218921982,86552,49015
14-01-2025,Cloud,India,6593,1623,157,0.110723672,0.640181502,6114,31562
10-01-2025,AI,India,2835,7567,2370,-0.457423789,0.846129633,35824,9726
22-01-2025,Cloud,Germany,9778,6054,4529,-0.436381575,0.419612657,50610,27212
21-01-2025,Sports,USA,6728,9089,8865,-0.92326234,0.16973471,94786,35840
09-01-2025,Finance,India,7114,172,9510,0.965249037,0.187955243,87190,26114
05-01-2025,Cloud,UK,431,7055,4725,-0.629852821,0.191935501,83851,24858
10-01-2025,Cloud,USA,7939,9920,1259,0.928703538,0.613664578,11162,46013
02-01-2025,Finance,India,4245,265,3494,-0.78679651,0.174945881,56661,5268
18-01-2025,Finance,India,4705,,4060,,0.364940027,69344,15204
07-01-2025,Finance,USA,1699,6148,6204,0.273652521,0.457214346,50586,34562
07-01-2025,Finance,UK,9310,5747,8359,0.882749903,0.405903111,41896,11408
02-01-2025,AI,Germany,2537,2434,718,-0.00647559,0.03996074,99255,37948
24-01-2025,AI,India,1215,8796,4159,-0.331702259,0.512637604,86866,3423
17-01-2025,Sports,India,,7038,,-0.767539337,0.171497548,45603,23791
06-01-2025,Cloud,UK,7243,1790,,-0.126575331,0.478844176,22422,14678
14-01-2025,Finance,India,6308,2841,3153,0.067560249,0.659651597,44676,39631
07-01-2025,,India,3951,4076,1860,0.291355649,0.756233977,12075,25793
03-01-2025,Finance,UK,2098,8362,9659,-0.047823218,0.839405705,,1394
20-01-2025,AI,Germany,1452,4214,8595,-0.699584668,0.430384037,92115,46546
05-01-2025,Cloud,USA,5843,9562,1105,-0.508765909,,57162,47407
14-01-2025,,USA,5728,,3822,-0.597886493,0.385092603,72925,12075
08-01-2025,Sports,India,,7050,4745,0.092452113,0.224047735,63344,41794
13-01-2025,Sports,Germany,8806,4584,5593,-0.070650987,0.9572482,52598,26804
08-01-2025,Sports,India,,519,935,0.798434135,0.494175539,96171,6637
02-01-2025,Sports,UK,9181,9642,4103,,0.198388346,4281,42634
01-01-2025,AI,India,5255,3124,3705,0.023575896,0.628587084,8513,28885
03-01-2025,Cloud,Germany,2926,7995,672,0.140761264,0.946470764,18398,
20-01-2025,Finance,Germany,4281,7520,927,0.840466216,0.182864627,48076,
17-01-2025,,India,2534,1151,1385,-0.302542941,0.25539644,70184,36825
20-01-2025,Finance,UK,5392,2206,9049,0.742497264,0.172975387,91576,20337
21-01-2025,Sports,UK,7791,3351,4101,-0.272086365,0.964574337,,45453
10-01-2025,AI,USA,1082,9427,426,0.768462182,0.571410613,81845,40763
13-01-2025,Cloud,USA,1130,3879,9843,-0.579807686,0.825288584,33773,7596
03-01-2025,Cloud,USA,8077,4753,4381,0.420541426,0.170908238,19386,25862
08-01-2025,AI,India,1972,7910,5806,-0.159626158,0.822355462,53280,4472
03-01-2025,,India,4256,3032,3671,0.462029309,0.065187518,41557,7692
11-01-2025,AI,UK,2378,9432,2102,-0.031475356,0.868372485,6092,11586
18-01-2025,Finance,Germany,3153,1076,9949,-0.813965285,0.594280498,91823,23356
,Cloud,India,4375,5405,9305,0.18338465,0.540479757,10035,29936
04-01-2025,Sports,Germany,312,7845,2522,0.377252891,0.365487283,17715,40909
24-01-2025,Sports,UK,8931,8330,1359,-0.967794552,0.596621496,46671,47834
20-01-2025,Sports,Germany,2800,3254,,-0.706877203,0.736096299,66280,20854
20-01-2025,Finance,USA,5620,9758,3130,0.396910839,,17699,43676
20-01-2025,Cloud,Germany,8082,3142,6826,-0.974058026,0.099109304,25317,9762
09-01-2025,Sports,UK,6598,5162,5786,-0.098611521,0.93352737,33308,13759
10-01-2025,,USA,9426,5270,7378,-0.230909306,0.175600583,81696,40803
19-01-2025,Cloud,UK,6461,135,6253,0.639419539,0.459254713,,49868
16-01-2025,Sports,USA,2894,5040,5147,-0.949120152,0.194719161,51998,36796
05-01-2025,Sports,Germany,6674,8902,8064,0.177000093,0.374780591,37328,18367
,Sports,,2998,6744,3855,0.664469912,0.517349288,4841,30265
02-01-2025,Cloud,Germany,2126,,1374,0.251834413,0.926550787,,23803
23-01-2025,Cloud,India,7751,9135,1899,0.546541874,0.545469247,26663,1911
24-01-2025,Finance,UK,8238,5419,4555,-0.753722473,0.233221919,81818,1853
10-01-2025,Cloud,UK,9178,8401,5931,,0.67826049,78770,23414
12-01-2025,Cloud,Germany,8202,2765,4934,-0.643549584,0.307462458,92433,42061
24-01-2025,Sports,Germany,9056,1975,7204,0.72112226,0.364785011,25870,14614
24-01-2025,Sports,USA,1564,4086,9312,-0.830355753,0.296502122,12368,40743
01-01-2025,AI,USA,5847,1915,365,0.175349534,0.905116567,2218,35577
14-01-2025,Finance,India,570,498,3443,0.964683151,0.163913007,53757,22498
20-01-2025,Sports,Germany,8582,7129,2475,0.301222642,0.502311462,50051,
09-01-2025,AI,UK,3649,977,8493,-0.067922917,0.317661536,16113,45320
11-01-2025,Sports,USA,5778,6439,4438,0.490520428,0.811436655,57017,5967
07-01-2025,Sports,USA,3467,5252,2871,0.908430033,0.135250652,2266,17344
18-01-2025,AI,UK,7868,2656,6163,0.939879384,0.358788142,40055,34772
10-01-2025,Sports,UK,2827,704,6645,-0.511723732,0.810726372,36287,8913
23-01-2025,AI,USA,3300,9461,6468,0.413473159,0.470548138,77303,31147
14-01-2025,Sports,USA,8659,769,3643,-0.611966157,0.162997391,78039,12543
10-01-2025,AI,,7647,6339,129,0.783724941,0.323709472,16008,24420
01-01-2025,Cloud,Germany,7051,8358,6802,0.27328308,0.824205429,79897,22582
09-01-2025,Finance,USA,3419,,9439,0.825580873,0.735353485,22475,23379
12-01-2025,Finance,Germany,9907,6854,7490,0.211272586,0.5324495,51192,9244
05-01-2025,AI,Germany,7724,6106,9987,0.548082387,0.21221896,87349,8325
10-01-2025,,UK,3649,6334,2486,-0.992552908,,37949,22122
08-01-2025,Sports,India,1037,2248,4086,0.605949112,0.274610351,64381,46596
,Cloud,UK,5344,6856,4275,0.655630837,0.538214104,74094,42282
15-01-2025,AI,Germany,1708,,6884,0.155374371,0.114977462,11770,28358
06-01-2025,AI,UK,7779,3563,5986,-0.072573725,0.943679497,32868,6670
,Finance,India,5156,7491,2412,0.066875821,0.334422036,30297,16145
08-01-2025,Cloud,Germany,498,3298,5938,0.544318458,0.952126713,28342,43844
12-01-2025,Sports,UK,8902,7837,5397,-0.367254436,,18125,11050
08-01-2025,Sports,USA,2633,8295,8113,0.116967763,0.079049601,61015,26896
11-01-2025,Sports,Germany,2629,5418,4131,-0.874967795,0.202881655,74230,4417
01-01-2025,Sports,Germany,2127,3022,8991,-0.270685196,0.306847018,17878,18063
22-01-2025,Sports,Germany,1348,9467,1333,-0.119813028,0.68206985,12682,21213
23-01-2025,Cloud,UK,5420,3498,,-0.904393993,0.549786337,69805,11136
07-01-2025,Finance,USA,7277,9325,5978,0.664790978,0.011700603,69502,41563
14-01-2025,Sports,India,5908,3721,4129,0.080815309,0.086156871,5572,24030
21-01-2025,Sports,,353,5945,2050,0.623052869,0.841037044,20126,17324
13-01-2025,Cloud,Germany,4285,,4376,0.407984422,0.604781702,22472,3127
15-01-2025,Cloud,India,8094,4080,8430,-0.070370554,0.890506247,33520,49206
02-01-2025,Cloud,USA,9194,9385,8850,0.369479417,0.378009639,43795,34212
22-01-2025,AI,Germany,1434,859,524,0.529948983,0.876535223,78701,3891
11-01-2025,Cloud,Germany,7648,8619,4715,-0.158538149,0.011809019,45528,6120
18-01-2025,Finance,USA,2723,3757,,0.520481628,0.500266239,18431,41021
10-01-2025,AI,USA,8111,3562,977,0.115879315,0.021522542,45872,38230
15-01-2025,Cloud,USA,3563,4405,6070,0.512621836,0.488730861,,33040
23-01-2025,AI,Germany,7446,9538,8717,0.429111142,0.697211474,98747,6492
22-01-2025,Finance,USA,791,9732,6879,0.07512358,0.912667561,25545,45778
07-01-2025,AI,India,5193,8549,128,-0.627548904,0.811708053,79313,3369
10-01-2025,Cloud,USA,5458,4412,1176,-0.835763687,0.470304452,60619,21752
15-01-2025,Cloud,USA,5241,,3924,-0.315384683,0.988898671,7841,7429
21-01-2025,AI,UK,7355,9478,3745,0.220072677,0.163957942,82329,34880
16-01-2025,Sports,UK,9781,318,2283,0.627447984,0.560219707,67628,6502
21-01-2025,Cloud,Germany,8016,5161,9685,0.777360843,0.013442335,45320,37914
17-01-2025,AI,UK,7765,7510,,-0.772818964,0.537628225,67852,41176
05-01-2025,Sports,India,2279,9351,6054,-0.687014113,,31559,48515
14-01-2025,Finance,Germany,5285,4215,9417,-0.638604812,0.457077752,80933,25430
17-01-2025,Cloud,India,7255,9101,,-0.235749863,0.001731383,64510,32069
07-01-2025,Finance,Germany,9422,1479,2459,-0.459522357,0.108671411,51193,18551
17-01-2025,Finance,Germany,2487,4091,7527,-0.484397505,0.285775577,70696,27270
,Finance,UK,6539,5781,4885,,0.579026443,16480,12987
10-01-2025,Sports,UK,7107,2383,6309,0.544310999,,10267,37518
08-01-2025,Finance,USA,6782,7492,7521,-0.080785622,0.439298472,29914,23732
22-01-2025,AI,India,,9294,417,0.671739124,0.58599568,23601,14818
06-01-2025,Finance,India,5686,,5729,-0.458901562,0.391348505,27010,
20-01-2025,AI,Germany,1514,3293,5630,0.405558338,0.317177146,56966,32919
14-01-2025,Finance,Germany,8109,6590,509,-0.68231269,0.500378138,39415,4544
11-01-2025,Finance,,2831,5010,5025,-0.584970469,0.420347832,61676,17265
17-01-2025,Sports,Germany,9826,7972,6836,0.892419816,0.088598097,92558,35941
15-01-2025,Sports,Germany,7746,8462,1368,0.389555091,0.725757229,14576,20796
07-01-2025,Sports,India,7893,7502,6374,,0.190658415,4862,42933
,Cloud,Germany,1091,2683,1909,0.887730592,0.982510523,91826,19234
23-01-2025,AI,Germany,3711,7133,3798,0.803678151,0.331074157,94277,16829
12-01-2025,Sports,USA,9193,4789,3383,-0.595398572,0.238609398,58284,29999
13-01-2025,AI,Germany,5860,564,1578,-0.703075173,0.377912679,31298,26009
21-01-2025,Sports,USA,4766,1308,680,-0.689372457,0.594453022,62163,48857
13-01-2025,Sports,USA,561,6616,7303,0.753367426,0.318902055,69407,23021
03-01-2025,AI,USA,865,7032,5073,0.682217745,0.03673208,6496,14792
09-01-2025,Finance,Germany,1217,2376,9346,-0.076356193,0.290533585,22448,30302
18-01-2025,Finance,USA,8372,8079,2393,0.102093595,,75421,38875
18-01-2025,AI,UK,207,7684,8601,0.219247632,0.198995611,93085,36986
21-01-2025,Cloud,USA,5045,3358,4492,0.174244183,0.083466739,48336,1355
10-01-2025,Sports,USA,403,6728,9194,-0.565595105,0.739081256,19492,25853
15-01-2025,Cloud,UK,7482,7395,7287,0.034121715,0.207377574,,34586
18-01-2025,AI,,4495,4364,2258,-0.927569312,0.481519809,63799,33564
20-01-2025,Finance,India,7147,3861,8039,0.133676252,0.292853043,31525,6067
01-01-2025,Sports,UK,412,6563,1970,0.154015004,0.367927794,,48368
06-01-2025,Finance,Germany,4129,9451,4966,-0.323331407,0.361001383,72616,32070
15-01-2025,Cloud,USA,5737,8131,5307,-0.414779858,0.900637478,30464,12913
04-01-2025,Sports,Germany,8005,9896,8999,,0.659666936,35363,14760
08-01-2025,Sports,Germany,5061,4934,8949,-0.47715323,0.613531397,87090,21677
01-01-2025,Sports,Germany,2743,1146,7189,,0.399309566,97460,40583
07-01-2025,Cloud,Germany,381,5305,6445,,0.968380206,44866,19357
,,UK,4931,8903,1037,0.3914859,0.045644207,8988,24676
18-01-2025,Finance,UK,5593,2984,4462,0.745044853,0.985010437,59250,6421
13-01-2025,Finance,UK,3673,3173,5098,0.764405972,0.262310701,14451,31887
10-01-2025,Cloud,Germany,9836,4768,2062,0.477069247,0.622664867,62704,11499
16-01-2025,Cloud,Germany,7932,2984,,0.619714188,0.321358476,26262,20430
17-01-2025,Cloud,UK,6964,7707,724,0.375376758,0.433996173,88937,31949
22-01-2025,Cloud,India,5314,3336,7419,-0.138093887,0.929170636,44650,37498
22-01-2025,Finance,UK,3899,8637,1591,-0.911721704,0.263728956,,26290
23-01-2025,AI,UK,614,3390,4844,,0.906567552,88874,4057
05-01-2025,Sports,UK,6796,5940,5802,-0.439580943,0.162244888,54226,18927
04-01-2025,Cloud,India,6396,5695,3227,0.897995392,0.118790222,8893,41501
01-01-2025,Cloud,UK,,,4639,-0.544218748,0.277663926,97327,24127
10-01-2025,Cloud,Germany,3745,1576,5861,,0.114602271,45974,47784
16-01-2025,,Germany,8478,7698,7276,0.450707803,0.03540996,36257,17615
01-01-2025,AI,USA,7297,3530,3500,-0.582577264,0.206291739,13251,38316
11-01-2025,Finance,USA,7451,1271,1648,0.139870582,0.055519338,11690,21153
,Sports,UK,8226,9562,2325,-0.073229823,0.382231726,41153,44684
13-01-2025,Finance,India,8445,2382,7135,0.205716937,0.266534079,7889,16767
09-01-2025,AI,UK,8165,8517,,0.643135977,0.902410297,69787,17650
20-01-2025,Sports,UK,7988,1247,9277,-0.724037616,0.081252608,,47862
22-01-2025,AI,Germany,3326,3876,7048,-0.170997128,,79561,22057
14-01-2025,Sports,UK,,2370,9702,-0.561317377,0.7775984,68447,42076
23-01-2025,Sports,India,6593,2859,4003,-0.680137342,,38544,13578
10-01-2025,Finance,,7671,7680,910,0.104615371,0.370858243,89396,15492
02-01-2025,,India,2998,2020,6908,0.844108693,0.999716555,22435,15494
06-01-2025,Cloud,,2103,8288,6200,-0.241840306,0.159953799,33192,34119
12-01-2025,Sports,Germany,9232,9075,238,0.330090803,0.499124473,97847,11019
19-01-2025,Cloud,India,830,1028,5618,0.812400016,0.792861943,71202,43939
19-01-2025,Cloud,UK,9345,3128,7730,0.847304739,0.676091913,59788,20808
08-01-2025,Finance,India,7694,8877,9479,0.74892285,0.107381649,30071,13960
19-01-2025,Finance,USA,2181,2482,5974,-0.608773628,0.203943695,28525,19066
20-01-2025,Finance,Germany,6334,8962,6103,-0.54053106,0.699727828,9334,24072
14-01-2025,AI,UK,5837,9844,763,0.223105073,0.871994465,88276,4972
19-01-2025,Sports,Germany,3554,4271,7168,-0.194242302,0.153658697,32451,27601
15-01-2025,AI,India,4704,3015,7378,-0.773332251,0.573441927,62491,48212
15-01-2025,Finance,USA,5823,3351,3162,-0.39167377,,80440,5185
23-01-2025,AI,Germany,436,1753,5242,-0.26592251,,35849,14700
08-01-2025,Cloud,India,2142,3480,4074,0.387213986,0.883426412,88231,27714
21-01-2025,AI,Germany,366,,7303,-0.75100986,0.862412148,4029,20238
09-01-2025,AI,UK,2307,6441,4763,-0.229724353,,56558,27113
13-01-2025,AI,Germany,8887,1909,8901,-0.014073092,0.600501229,99590,40917
05-01-2025,,Germany,2055,5926,9118,-0.831431986,0.932248349,21899,30237
16-01-2025,Finance,India,2308,,5685,-0.928033646,0.430540983,71686,8518
07-01-2025,Finance,India,7661,8071,925,0.84096079,0.682701182,93878,21581
20-01-2025,AI,Germany,1004,1494,8730,-0.814546751,0.712403418,75846,43244
09-01-2025,AI,UK,1777,1477,,-0.687000721,0.790865723,28508,36385
12-01-2025,Cloud,Germany,1383,5700,7271,0.464269681,0.110908051,21321,34057
11-01-2025,Cloud,USA,,9675,944,-0.817180719,0.939603923,69530,13360
11-01-2025,Finance,Germany,7401,6537,7743,0.653093247,0.472013885,69379,13709
16-01-2025,AI,,8322,4240,1394,0.882596227,0.511046995,82354,46462
16-01-2025,Cloud,India,2508,4051,8132,0.94492409,0.922914026,68611,12194
19-01-2025,Sports,Germany,7125,5333,6359,-0.54499289,0.3722671,53934,47442
05-01-2025,Finance,India,2506,8379,6196,0.870798896,0.348371974,75332,21400
05-01-2025,Sports,UK,4351,4603,5368,,0.459366698,88734,7982
10-01-2025,Cloud,Germany,4912,639,800,-0.848322452,0.691413301,49488,47319
18-01-2025,Sports,USA,1272,6501,6633,0.299017481,0.966073859,21307,4321
03-01-2025,Sports,UK,6530,7768,2534,-0.840660582,,24518,19138
07-01-2025,Cloud,USA,474,1507,634,-0.980516876,0.901323584,95806,
18-01-2025,Finance,UK,5017,5748,6349,-0.288014762,0.239788971,34207,36177
23-01-2025,Sports,USA,2664,5661,964,,0.682962109,46892,3868
08-01-2025,Sports,India,9002,8802,4562,0.307481518,0.824297287,94708,14050
17-01-2025,AI,Germany,7214,2390,6644,-0.95399848,0.103444681,85535,38703
,Cloud,Germany,,8827,3901,,0.547515562,23480,11977
04-01-2025,AI,USA,2947,2842,632,-0.645951274,0.603212363,70373,46158
22-01-2025,AI,USA,980,6551,9321,0.335459247,0.171141233,22786,27287
05-01-2025,AI,USA,8932,8769,4866,0.725408183,0.733703584,,36118
17-01-2025,Cloud,India,,,2212,-0.06727694,0.438026787,19791,30469
06-01-2025,Sports,UK,7433,9147,2976,-0.8603594,0.611991943,91971,12444
03-01-2025,AI,Germany,312,8782,7105,0.499911358,0.29998137,7402,20787
15-01-2025,,Germany,4139,3617,4538,-0.766151995,0.031288575,54950,6991
09-01-2025,AI,Germany,5874,6486,3800,0.782317501,0.062630563,97899,49732
03-01-2025,Cloud,India,1165,5404,2169,0.46417105,0.847463026,8652,48992
23-01-2025,Cloud,India,4552,3859,4747,0.821836787,0.016179827,21850,31985
01-01-2025,Sports,Germany,3133,291,6265,0.594239157,0.696925025,92944,38321
01-01-2025,Finance,UK,3001,3173,7820,-0.119309099,0.677708722,67543,32050
04-01-2025,Finance,UK,,6864,9396,-0.794583423,0.686908755,11333,11938
07-01-2025,Cloud,Germany,888,6615,3333,0.746394217,0.238470211,,49999
09-01-2025,Cloud,USA,9462,6087,9161,0.645398248,0.410266395,15114,48853
17-01-2025,Sports,UK,5177,9387,793,0.45769997,0.145039181,24344,33613
11-01-2025,Finance,,6792,923,1263,-0.693099819,0.426680326,68998,29026
,Finance,UK,9791,9204,6519,-0.816592705,0.449599563,96921,24708
19-01-2025,AI,Germany,3340,7740,4869,-0.756844577,0.064382083,40403,6923
20-01-2025,AI,Germany,1802,8258,9742,-0.282970223,0.520921932,12019,32179
07-01-2025,Cloud,UK,9288,1187,2058,-0.84820977,0.082053238,92318,17965
14-01-2025,Sports,India,2328,5301,8666,-0.10335273,0.137160224,11079,20546
06-01-2025,,India,4472,,3986,-0.322405411,0.466747808,54874,25586
02-01-2025,Finance,India,1545,8717,9926,-0.483115141,0.297668697,,10689
16-01-2025,Finance,UK,1323,4923,6425,-0.275817684,0.621209468,19223,35871
05-01-2025,AI,Germany,4462,5134,2721,-0.267168459,0.480839457,80528,24289
