user_id,country,topic_category,account_created_date,followers_count,following_count,likes_count,shares_count,posts_count,verified
1630,UK,finance,16-01-2025 10:17,,478,941,455,394,N
1347,Germany,sports,11-01-2025 16:16,58179,1864,799,210,970,Y
1194,UK,sports,05-01-2025 20:11,26809,1660,1938,343,730,N
9760,UK,finance,20-01-2025 06:52,53720,267,1030,451,315,Y
4112,Germany,politics,10-01-2025 17:46,44642,1261,183,,700,N
5332,Germany,,03-01-2025 13:08,17923,4573,1587,437,463,Y
7640,USA,sports,10-01-2025 10:46,4630,475,1186,85,495,N
5881,Canada,tech,03-01-2025 12:12,10061,3187,70,16,705,Y
6304,,sports,03-01-2025 17:34,92034,2065,1960,377,912,Y
1591,Germany,politics,01-01-2025 23:10,77236,4478,964,,320,Y
8750,Canada,politics,04-01-2025 22:18,5275,2554,1025,358,665,Y
3411,UK,finance,,7488,4897,1063,40,137,Y
1767,Germany,finance,11-01-2025 14:10,83970,2252,47,27,213,N
9160,Germany,politics,04-01-2025 20:07,17665,1109,1352,180,528,Y
5254,India,politics,14-01-2025 23:46,98574,1216,1202,362,193,N
1601,USA,tech,23-01-2025 05:51,84352,3117,503,470,365,Y
4887,Canada,finance,15-01-2025 05:06,92442,3014,446,254,762,Y
6522,Canada,tech,06-01-2025 04:04,,1366,945,139,886,Y
5069,Canada,sports,17-01-2025 18:00,4215,814,157,72,63,N
1029,UK,tech,14-01-2025 22:18,,2192,707,82,529,N
,,sports,10-01-2025 16:07,48266,,1875,36,171,N
,India,tech,06-01-2025 12:21,77467,,993,169,525,Y
6107,USA,sports,23-01-2025 03:31,43709,1215,1425,479,591,Y
4292,UK,sports,15-01-2025 20:08,81809,4738,516,17,168,Y
2585,UK,sports,11-01-2025 02:27,19566,2448,533,39,762,N
,USA,politics,13-01-2025 08:59,10010,3889,1071,185,974,N
5025,USA,tech,19-01-2025 20:16,51434,2222,1872,290,433,Y
6799,Germany,sports,,7977,4955,1534,330,837,N
6475,Canada,tech,23-01-2025 15:19,26493,2455,46,,404,N
4959,Germany,politics,15-01-2025 18:50,37105,2134,902,81,153,N
6073,USA,politics,24-01-2025 03:09,98251,3891,,218,232,Y
,USA,politics,05-01-2025 10:22,24662,2992,480,213,901,Y
9692,UK,finance,19-01-2025 13:23,9037,1627,539,394,475,Y
1692,UK,politics,14-01-2025 00:21,,2907,869,437,113,N
4623,Germany,tech,23-01-2025 05:28,50471,2098,803,225,135,N
5826,USA,politics,18-01-2025 13:07,27669,1545,1025,306,614,N
1946,Germany,politics,03-01-2025 13:39,,3665,863,387,71,N
1654,India,finance,14-01-2025 11:13,57597,1027,1351,119,953,N
8557,India,finance,23-01-2025 14:09,43523,2951,840,154,770,Y
1158,UK,finance,07-01-2025 11:19,80999,2504,1345,421,808,Y
8189,India,politics,10-01-2025 01:13,11526,3811,946,331,986,N
6634,,,22-01-2025 23:23,6308,3263,1015,135,784,Y
6694,Canada,finance,04-01-2025 15:11,16009,1229,1489,454,788,N
2696,,tech,07-01-2025 03:20,56034,2355,974,0,637,N
2862,Germany,finance,19-01-2025 00:35,,1832,1415,310,852,Y
5434,India,sports,07-01-2025 23:06,,3851,770,423,292,Y
3955,Canada,finance,06-01-2025 11:58,16537,549,1325,30,275,
2398,India,finance,21-01-2025 14:53,93962,4530,216,481,110,Y
7861,UK,,05-01-2025 01:30,80684,,1623,228,175,N
1913,USA,tech,07-01-2025 19:03,,569,1387,51,13,N
9208,USA,tech,01-01-2025 03:20,66577,2827,939,133,979,Y
2042,Canada,politics,11-01-2025 15:03,,4350,1775,202,966,Y
9034,Germany,tech,15-01-2025 05:16,54226,1066,316,68,530,N
9885,Germany,,09-01-2025 01:19,60931,1938,218,236,206,Y
7907,UK,finance,20-01-2025 06:14,94209,3495,821,128,,Y
3708,USA,tech,19-01-2025 03:10,56604,3810,198,13,851,N
7652,UK,tech,08-01-2025 01:28,98594,1895,945,,769,Y
8604,UK,tech,15-01-2025 15:31,9368,452,1712,,478,N
1387,UK,tech,09-01-2025 00:19,35888,2508,1203,281,8,Y
9787,USA,finance,23-01-2025 19:05,77577,361,531,373,336,Y
8110,USA,tech,18-01-2025 10:35,91700,4042,734,108,973,Y
4492,USA,tech,09-01-2025 23:16,83888,4264,215,250,737,N
9462,India,politics,19-01-2025 14:40,38452,135,748,469,752,N
1982,USA,tech,17-01-2025 07:28,61992,1472,619,64,,Y
7902,,politics,11-01-2025 11:20,27938,489,821,194,633,
1988,India,finance,06-01-2025 00:20,9650,2183,246,477,630,Y
8915,India,tech,14-01-2025 01:56,96818,1089,895,6,94,N
6999,USA,tech,03-01-2025 00:42,92519,394,11,292,113,N
1759,India,politics,19-01-2025 08:51,82477,2118,498,66,5,N
2602,Canada,politics,13-01-2025 19:00,46399,1788,1092,285,186,Y
2992,Germany,sports,19-01-2025 16:56,95737,3499,1712,23,899,N
4406,UK,tech,18-01-2025 17:56,31862,3984,1897,,538,N
8225,Canada,politics,20-01-2025 02:36,94702,4011,1934,494,396,Y
2718,,tech,23-01-2025 15:07,30695,2031,,32,563,N
7176,India,politics,22-01-2025 09:47,96447,879,502,,75,
3572,USA,finance,22-01-2025 09:11,68570,2776,952,17,658,N
9999,UK,politics,09-01-2025 02:29,18097,4611,558,493,967,N
6812,UK,finance,18-01-2025 23:40,20640,1120,1013,16,105,Y
6241,Germany,politics,19-01-2025 10:46,9970,1460,166,153,664,Y
4060,UK,finance,12-01-2025 02:32,1420,3928,1099,85,125,Y
7221,UK,sports,21-01-2025 09:29,98445,3011,46,490,729,N
5864,UK,politics,13-01-2025 03:33,70164,903,1522,448,225,N
9946,Canada,sports,03-01-2025 01:06,47437,1807,65,340,933,Y
3660,Canada,sports,21-01-2025 18:36,,1791,1363,128,312,Y
1700,Canada,sports,01-01-2025 16:47,21137,1719,1895,422,888,N
3209,UK,tech,07-01-2025 07:38,83286,961,1805,,794,Y
6215,Germany,sports,10-01-2025 19:28,69610,1062,267,424,663,Y
6747,USA,finance,21-01-2025 15:59,49234,1203,,322,526,N
5971,Canada,tech,22-01-2025 02:10,623,1192,129,385,864,N
7003,,politics,,85326,1156,976,176,309,
4310,Canada,politics,04-01-2025 16:27,92387,1545,1926,37,503,
3504,India,politics,15-01-2025 12:06,52594,290,508,212,34,Y
,Germany,tech,12-01-2025 21:42,73862,78,1163,139,730,N
3722,Germany,finance,23-01-2025 04:54,64709,3158,626,162,461,Y
8447,USA,finance,11-01-2025 18:13,56639,1467,769,433,503,Y
1407,UK,politics,15-01-2025 22:21,76167,4491,269,35,661,N
4136,USA,sports,23-01-2025 21:57,40638,3066,1013,360,984,Y
8212,India,,12-01-2025 19:34,7056,231,1844,17,373,Y
7658,USA,,14-01-2025 07:01,84043,1344,603,317,903,N
5356,USA,politics,20-01-2025 02:18,,1833,636,401,277,Y
,Canada,politics,21-01-2025 17:34,91063,3926,553,166,458,N
4201,India,tech,20-01-2025 17:27,78981,3573,1780,222,974,Y
8309,Germany,tech,20-01-2025 16:36,,4122,1910,310,958,Y
8889,Germany,politics,10-01-2025 07:37,54911,3874,1953,150,802,N
,India,tech,22-01-2025 12:55,59821,4056,1183,220,985,N
1257,USA,,04-01-2025 12:36,73230,3820,,337,,Y
1623,Canada,politics,08-01-2025 08:01,52829,510,902,42,894,Y
8870,Germany,politics,17-01-2025 14:03,24886,3008,521,488,57,N
3709,USA,politics,11-01-2025 15:39,68694,574,1322,255,761,Y
6507,Germany,tech,01-01-2025 14:03,89834,2689,1114,436,,N
9049,USA,tech,23-01-2025 06:00,29724,4827,1213,276,856,N
1494,Canada,finance,17-01-2025 15:49,95694,1668,767,151,802,Y
1568,India,politics,23-01-2025 14:31,28972,2962,1456,291,256,N
9760,India,tech,22-01-2025 23:19,18965,3948,255,,647,N
7729,Germany,sports,18-01-2025 02:44,32422,3455,41,,450,N
6161,Germany,sports,16-01-2025 03:49,45684,2347,1775,284,556,N
5742,UK,politics,01-01-2025 19:01,24347,144,685,445,134,Y
9178,UK,politics,16-01-2025 03:16,59984,1022,1882,233,71,Y
9777,Germany,finance,11-01-2025 18:23,41688,2909,1812,434,483,N
3673,Germany,politics,22-01-2025 07:29,6938,1704,453,406,795,Y
4716,,sports,20-01-2025 20:23,49633,307,539,390,981,N
5194,USA,tech,19-01-2025 08:50,28684,84,1313,222,460,N
9943,Canada,tech,03-01-2025 22:35,72399,269,631,244,407,N
3784,Canada,sports,08-01-2025 10:46,40173,4704,1108,283,194,Y
9659,UK,tech,07-01-2025 22:19,46761,2252,1309,412,521,Y
7604,India,finance,19-01-2025 11:32,,3537,1306,149,191,Y
7434,Germany,sports,24-01-2025 02:46,65590,4741,,443,227,Y
6731,Germany,tech,18-01-2025 19:54,55127,4357,887,77,333,Y
8007,India,politics,14-01-2025 11:15,86,3234,1825,127,739,N
4020,India,politics,20-01-2025 19:16,37841,3448,464,467,557,Y
2297,USA,politics,10-01-2025 00:52,55217,109,1485,445,516,N
1818,UK,tech,22-01-2025 19:22,32897,,1882,276,868,Y
3507,UK,sports,16-01-2025 20:15,26353,2992,1633,,776,
8446,India,tech,01-01-2025 09:37,94886,1963,980,343,180,Y
9245,Canada,politics,18-01-2025 03:40,294,4297,267,5,543,Y
3088,Canada,politics,08-01-2025 10:04,54150,1935,1882,1,,Y
3438,USA,finance,13-01-2025 20:46,27593,1103,,435,,N
2024,Canada,tech,10-01-2025 04:28,70160,2366,833,493,970,Y
7686,USA,,22-01-2025 06:48,22659,1914,787,306,906,N
7395,Canada,tech,18-01-2025 04:34,27218,4409,1632,464,625,N
5536,India,politics,22-01-2025 09:26,53830,2231,,175,747,N
2466,,tech,22-01-2025 22:59,58387,3523,219,389,906,N
7096,USA,finance,03-01-2025 06:49,50253,393,699,400,684,Y
6789,Canada,politics,12-01-2025 21:22,97487,4594,1493,261,638,N
2789,Germany,politics,19-01-2025 16:21,35238,1060,734,386,435,Y
7411,Germany,,02-01-2025 07:41,,515,1594,53,880,N
6228,,tech,07-01-2025 14:37,49142,341,952,454,7,Y
5093,USA,tech,15-01-2025 23:49,53621,844,581,22,940,Y
4505,UK,politics,15-01-2025 02:18,77912,157,721,271,290,N
1823,India,tech,21-01-2025 08:13,,40,857,151,649,N
1171,Canada,finance,07-01-2025 18:20,40251,4549,223,48,706,N
,UK,sports,,23919,1680,721,95,344,N
8428,USA,finance,07-01-2025 03:34,2072,686,1517,136,903,Y
4553,Germany,finance,02-01-2025 14:38,74102,4249,91,,964,Y
9609,,tech,15-01-2025 19:23,10853,4622,,231,561,N
9765,,tech,10-01-2025 01:15,81235,557,1021,413,32,N
3713,UK,tech,,66277,863,1859,309,859,Y
5567,Germany,,21-01-2025 07:07,22185,2823,1997,275,717,Y
9253,USA,finance,14-01-2025 15:23,18416,1190,1782,156,524,Y
6528,,finance,07-01-2025 20:55,61119,4991,1483,180,934,N
7922,UK,sports,18-01-2025 22:02,20092,2958,546,109,227,Y
3860,India,tech,06-01-2025 15:44,73768,2684,1439,365,771,Y
7783,Canada,finance,09-01-2025 16:21,,,874,430,564,N
8378,,finance,11-01-2025 19:16,65654,1755,,15,179,Y
1743,USA,sports,13-01-2025 00:27,62419,2796,1225,220,263,
,USA,finance,22-01-2025 17:20,16400,1824,1954,385,110,N
9450,UK,politics,16-01-2025 18:26,19854,234,268,464,26,N
8179,USA,tech,02-01-2025 23:23,67898,1103,1575,103,784,Y
3895,UK,sports,22-01-2025 13:24,74763,1029,830,435,588,Y
9462,Canada,finance,17-01-2025 15:11,25096,2395,570,154,278,Y
5856,Canada,tech,11-01-2025 15:49,97673,4436,1866,5,275,N
3177,UK,sports,14-01-2025 00:42,67125,1692,1351,49,872,Y
3514,USA,finance,,8980,651,1052,367,838,Y
8566,USA,sports,22-01-2025 00:18,43137,4831,1532,372,643,N
1849,UK,tech,,30512,129,44,448,538,N
8324,Germany,politics,18-01-2025 08:41,,,1287,262,11,N
8822,India,finance,07-01-2025 08:11,27439,1320,319,60,396,N
3525,Canada,finance,14-01-2025 08:50,25630,86,200,308,,Y
5243,Canada,politics,20-01-2025 14:51,79011,721,936,380,820,Y
1841,UK,finance,19-01-2025 04:14,74349,3641,1006,322,994,Y
1000,India,tech,13-01-2025 02:27,,84,851,108,795,Y
5901,Canada,sports,19-01-2025 22:14,75675,,322,268,728,Y
7709,India,,12-01-2025 11:37,48519,94,,214,674,N
8743,UK,finance,11-01-2025 22:57,24736,799,1840,231,888,Y
8104,USA,finance,03-01-2025 02:04,69533,3688,1129,171,813,N
9086,,politics,06-01-2025 15:55,78118,2574,1631,492,593,N
2151,USA,sports,08-01-2025 08:21,20749,965,1110,246,834,N
,UK,sports,16-01-2025 17:37,62267,2442,1495,314,814,N
1966,Canada,sports,04-01-2025 01:56,96602,4923,1205,13,997,N
1198,UK,sports,21-01-2025 15:56,29313,2559,1093,164,136,Y
6500,Canada,finance,02-01-2025 15:25,17809,1162,335,68,747,Y
2319,Germany,sports,20-01-2025 11:54,38149,1859,1839,40,171,Y
6837,Germany,sports,04-01-2025 03:52,37458,1746,1076,221,982,Y
8719,Canada,sports,15-01-2025 15:03,59907,4946,1154,116,766,Y
5442,Germany,sports,06-01-2025 07:02,46716,3572,556,465,314,N
4944,Germany,tech,07-01-2025 14:01,48280,732,240,481,980,Y
5309,India,politics,10-01-2025 10:41,22022,792,1493,66,690,N
8301,UK,finance,08-01-2025 10:28,15087,2687,410,189,,N
3825,USA,finance,03-01-2025 05:51,8361,2245,1836,363,561,Y
5787,Canada,finance,07-01-2025 03:49,57634,1357,610,462,409,Y
,Germany,sports,02-01-2025 16:47,13958,2534,1520,289,780,Y
4215,USA,,02-01-2025 02:01,40549,1908,,299,103,
9301,India,finance,06-01-2025 20:51,63987,1838,1817,335,,N
5338,Germany,finance,15-01-2025 07:37,30951,3440,649,139,810,N
9916,UK,politics,04-01-2025 15:19,99749,2266,1281,450,418,N
9182,USA,tech,01-01-2025 17:32,40172,1686,1091,151,689,N
4958,Canada,politics,21-01-2025 09:58,,3518,1645,443,774,Y
9136,Canada,sports,17-01-2025 15:22,66056,3454,562,492,647,N
3380,UK,politics,19-01-2025 10:31,56346,1744,1890,395,759,Y
5098,,sports,08-01-2025 06:50,55170,3427,887,191,152,Y
7368,USA,tech,23-01-2025 21:49,95560,85,1071,45,238,Y
3113,Canada,finance,14-01-2025 04:32,42858,2677,1026,162,,N
8155,Germany,finance,11-01-2025 14:25,93826,4711,30,212,,N
7806,India,sports,09-01-2025 10:04,43216,2555,1876,51,626,N
,UK,sports,21-01-2025 05:12,96641,2098,574,157,651,Y
3743,India,,12-01-2025 13:23,87899,4749,1705,114,,N
1841,Canada,politics,,97999,1005,1571,72,198,N
6195,UK,sports,13-01-2025 13:51,39173,2171,183,168,999,N
2914,Canada,finance,19-01-2025 02:06,29049,2372,937,227,208,N
7057,India,finance,15-01-2025 15:15,78237,2917,83,146,371,Y
8077,Germany,finance,05-01-2025 02:08,53731,1638,996,277,580,Y
4691,India,finance,14-01-2025 02:36,,4124,,395,402,N
,UK,politics,14-01-2025 03:46,48190,1542,564,,351,Y
4388,Germany,finance,15-01-2025 08:02,79064,3694,1810,341,391,N
4963,USA,tech,10-01-2025 13:47,31762,4534,1982,423,416,Y
4092,India,politics,11-01-2025 15:36,,3270,620,317,414,N
5950,Canada,politics,07-01-2025 10:26,40122,4079,1898,29,160,N
9270,Canada,politics,19-01-2025 22:01,48964,2680,,361,334,Y
,Canada,politics,19-01-2025 21:19,26389,4449,1018,200,274,Y
7594,UK,politics,01-01-2025 21:16,24054,3471,3,100,339,N
2045,USA,finance,14-01-2025 18:42,5118,,1265,141,163,Y
1493,India,sports,22-01-2025 02:16,32076,322,1150,207,605,N
6082,USA,finance,,59033,3604,1223,345,211,Y
5159,,tech,15-01-2025 17:25,83871,4845,1875,140,986,Y
1281,Canada,sports,04-01-2025 14:16,33602,4085,1646,454,240,Y
8169,India,tech,10-01-2025 16:05,,385,158,202,293,N
5656,UK,,16-01-2025 15:08,45497,363,1764,,591,N
4685,UK,tech,07-01-2025 11:45,6705,3506,952,319,920,Y
4388,Canada,sports,01-01-2025 08:24,45488,4100,1510,362,698,N
9816,,sports,04-01-2025 00:09,8612,4050,1519,234,446,Y
2981,UK,finance,02-01-2025 17:13,21959,2777,1827,492,676,N
2912,UK,politics,11-01-2025 21:06,,4606,314,258,107,N
9421,Canada,politics,20-01-2025 23:01,5479,2073,,37,658,N
9479,,sports,05-01-2025 02:22,86055,2733,1232,301,629,N
5400,Germany,finance,,49385,936,1383,76,801,N
2010,UK,politics,23-01-2025 05:07,,510,82,334,611,Y
7989,India,tech,12-01-2025 09:22,69283,4115,1342,76,402,N
4787,UK,finance,21-01-2025 13:04,28099,3080,1621,163,112,Y
4193,Germany,sports,04-01-2025 01:32,,3340,1025,257,891,Y
4878,UK,finance,09-01-2025 12:29,95952,4376,1007,404,380,Y
9200,USA,finance,03-01-2025 03:21,63981,251,,387,766,Y
7107,Germany,tech,18-01-2025 22:07,41559,990,1367,121,565,Y
4170,USA,politics,,48218,2018,1175,246,354,N
1548,Canada,finance,20-01-2025 08:54,17949,3781,1422,335,81,N
4989,India,sports,22-01-2025 19:11,38646,3055,40,107,82,N
9756,India,politics,16-01-2025 14:42,83947,112,830,180,66,Y
3309,USA,sports,08-01-2025 04:50,88287,3164,693,315,,Y
1754,India,tech,15-01-2025 13:14,82304,3163,28,50,252,
4951,USA,sports,03-01-2025 23:18,24252,1940,1958,125,97,N
1850,Canada,sports,22-01-2025 08:49,24652,3951,813,64,199,Y
,India,sports,08-01-2025 19:26,89946,3167,876,310,527,Y
3991,USA,tech,09-01-2025 04:25,93438,4631,1305,266,975,Y
4621,Germany,finance,08-01-2025 03:09,8415,1047,945,420,728,N
8907,,politics,14-01-2025 20:00,90863,2537,,478,317,N
2613,UK,finance,14-01-2025 05:01,51220,415,1783,172,495,N
2601,,politics,03-01-2025 01:31,5481,215,1653,11,808,
5429,Germany,tech,04-01-2025 13:15,6732,3879,71,159,964,Y
4264,India,tech,02-01-2025 23:21,71189,4554,1472,274,524,Y
6249,USA,tech,15-01-2025 13:30,25693,4912,277,246,552,Y
8308,USA,politics,06-01-2025 12:50,95361,2407,1039,382,141,N
,Germany,sports,06-01-2025 06:05,,3249,683,88,642,N
3153,Canada,sports,08-01-2025 20:55,92475,3014,817,300,175,
,Canada,finance,12-01-2025 09:25,93130,342,1944,33,360,N
9771,Canada,finance,,26767,4865,647,15,674,N
3979,Germany,finance,03-01-2025 13:03,43434,1462,992,25,622,N
2760,Germany,politics,11-01-2025 20:49,27474,4891,1639,452,148,Y
3639,UK,sports,21-01-2025 01:48,6263,3521,396,500,4,N
4497,USA,tech,18-01-2025 17:14,42316,4848,612,106,240,Y
,Canada,politics,04-01-2025 23:32,96807,389,309,415,866,N
8881,USA,sports,,72506,3516,1561,461,999,N
3519,India,finance,21-01-2025 07:42,3535,2374,389,6,789,N
1682,USA,politics,12-01-2025 08:47,58541,699,1439,285,299,Y
,Germany,sports,04-01-2025 09:48,72549,598,1252,460,398,N
7317,Canada,politics,18-01-2025 19:41,94778,1099,1514,367,566,N
6995,India,finance,18-01-2025 08:30,97921,4308,1438,284,614,Y
3041,UK,politics,05-01-2025 09:49,70125,,727,264,,N
9047,USA,finance,14-01-2025 04:33,81478,779,363,170,681,Y
3640,Canada,finance,08-01-2025 22:57,8403,1668,1049,309,271,N
6272,Canada,finance,03-01-2025 07:03,74006,3358,1470,483,880,Y
8152,,sports,06-01-2025 13:45,8793,4236,1628,361,699,N
8786,USA,politics,03-01-2025 18:13,22203,353,322,343,418,N
9681,India,,03-01-2025 23:53,32822,1753,881,197,482,Y
2539,Canada,politics,20-01-2025 22:22,62375,1771,1769,28,568,Y
5564,,finance,,96465,3332,284,191,316,N
8241,Germany,tech,18-01-2025 02:44,84460,1290,366,231,768,
9615,Canada,tech,18-01-2025 19:05,52220,863,1848,210,604,
9020,USA,tech,21-01-2025 00:17,87877,1581,222,171,998,N
7863,Germany,,19-01-2025 19:31,51490,,926,395,444,N
1807,USA,sports,21-01-2025 20:17,45521,2572,1535,122,484,N
4855,India,politics,15-01-2025 09:17,95517,4453,1081,267,62,N
1120,India,politics,22-01-2025 11:27,98866,3594,1621,462,238,N
8233,UK,tech,11-01-2025 11:37,73272,3809,1795,15,884,Y
3949,Canada,tech,14-01-2025 15:19,,4267,1900,403,366,N
4558,USA,politics,08-01-2025 21:21,24337,3288,1569,285,652,Y
6252,UK,tech,16-01-2025 14:27,40102,,1122,123,494,N
4501,USA,finance,12-01-2025 05:20,40451,1959,1538,42,910,Y
2358,Canada,finance,02-01-2025 19:45,42354,3641,1809,482,456,N
4624,India,finance,12-01-2025 20:54,48672,4074,1069,180,501,Y
1007,,politics,02-01-2025 03:19,10662,1750,,467,798,N
8808,Canada,finance,22-01-2025 08:01,74425,4408,279,69,975,Y
1340,USA,sports,22-01-2025 01:44,30485,686,1734,135,910,Y
3939,Germany,sports,13-01-2025 09:02,8782,4117,1697,236,715,N
1598,UK,,18-01-2025 00:58,9234,646,,,346,N
9822,USA,politics,12-01-2025 15:47,26596,3309,1473,332,470,N
4518,USA,tech,18-01-2025 07:44,7076,4315,,393,777,Y
9950,Germany,finance,10-01-2025 16:07,42269,3349,251,325,430,N
7368,Canada,finance,09-01-2025 22:32,99287,3226,606,224,905,N
5639,Germany,politics,21-01-2025 04:14,33587,4399,974,55,542,N
7449,Canada,politics,13-01-2025 17:20,33090,3714,556,219,415,Y
7386,Canada,tech,13-01-2025 09:45,38585,3263,1885,34,705,N
8009,UK,sports,02-01-2025 04:19,62595,1466,207,54,,Y
1108,UK,,07-01-2025 00:13,22149,2770,138,474,883,N
6059,UK,tech,18-01-2025 04:12,62264,4931,301,445,148,Y
1828,UK,tech,22-01-2025 21:41,81304,,1099,238,,Y
3829,,sports,21-01-2025 16:01,22855,2281,44,29,40,Y
7837,India,politics,15-01-2025 16:15,26339,1111,1729,377,428,Y
9652,Germany,,22-01-2025 01:15,23703,2439,265,29,221,Y
1196,India,tech,23-01-2025 06:15,32961,4503,1946,60,88,Y
,USA,finance,02-01-2025 16:52,31898,559,1179,24,487,
8454,Canada,sports,20-01-2025 10:20,84446,1630,1989,45,269,N
7702,UK,tech,,40596,1158,747,6,327,
7484,UK,finance,15-01-2025 20:15,93037,2241,1896,53,571,N
3613,UK,sports,02-01-2025 13:51,51881,2589,1834,167,,Y
6185,UK,sports,08-01-2025 05:54,29003,,1799,499,312,Y
9848,USA,politics,12-01-2025 08:20,84622,348,551,130,684,N
1579,Canada,tech,06-01-2025 19:18,84789,1277,1103,250,967,Y
8164,UK,finance,01-01-2025 14:35,88235,2257,1130,466,75,Y
9404,Canada,finance,02-01-2025 23:03,47809,,,100,307,Y
4989,India,sports,01-01-2025 02:08,93502,,910,56,88,Y
9673,UK,sports,23-01-2025 07:17,90077,3192,936,268,277,Y
9200,UK,politics,07-01-2025 20:55,49276,215,1748,317,894,Y
8241,UK,sports,07-01-2025 01:02,80941,2114,113,423,236,N
2479,Canada,tech,10-01-2025 20:27,8012,735,1572,438,684,Y
5976,India,finance,16-01-2025 08:02,,,1538,412,160,Y
4016,India,finance,02-01-2025 02:25,14737,3162,1346,163,850,N
3963,India,finance,07-01-2025 03:19,76111,4799,1506,422,599,
8958,USA,finance,,64985,3410,642,230,707,N
2304,,finance,19-01-2025 10:34,76642,3812,1450,116,931,Y
6119,Canada,sports,20-01-2025 07:44,44070,2617,1328,222,792,Y
6251,USA,,09-01-2025 15:36,24561,2893,1039,39,994,Y
9679,Canada,tech,19-01-2025 00:28,19526,2944,375,449,3,
7500,Canada,sports,14-01-2025 14:31,8095,75,506,23,47,N
3272,India,tech,23-01-2025 01:19,32484,4386,643,361,413,Y
4482,India,,18-01-2025 20:47,43993,3367,630,47,975,N
2648,India,finance,07-01-2025 00:51,65704,627,968,398,251,Y
3651,UK,politics,10-01-2025 03:32,88569,1710,243,483,,N
3899,USA,finance,,81428,695,1357,182,112,N
2170,India,tech,06-01-2025 12:44,95745,2953,975,47,10,Y
3495,India,sports,07-01-2025 22:22,72629,4685,849,477,520,Y
9252,Germany,finance,18-01-2025 12:50,9723,1689,1432,427,520,
8379,USA,sports,18-01-2025 05:21,42873,2946,833,48,782,N
2086,Germany,sports,08-01-2025 21:04,66627,4909,608,250,94,Y
8780,UK,sports,18-01-2025 01:13,73404,4976,1357,40,643,N
3519,Canada,finance,03-01-2025 02:50,81240,2762,518,249,643,Y
9175,USA,sports,08-01-2025 15:46,28928,1291,1397,4,798,Y
3597,USA,finance,,,3504,614,166,570,Y
4762,Germany,tech,06-01-2025 20:40,15811,,688,18,159,Y
7974,India,finance,20-01-2025 12:30,24297,4411,1355,92,369,N
4910,USA,finance,,26264,817,858,289,442,Y
4534,,tech,09-01-2025 23:48,79203,2578,1284,415,116,Y
9224,Germany,sports,02-01-2025 15:41,7404,4951,352,499,124,Y
5150,Germany,tech,14-01-2025 11:39,33395,2620,143,198,566,N
7356,USA,politics,01-01-2025 21:26,74361,3117,1727,,6,N
5793,USA,politics,10-01-2025 00:32,21437,4086,1800,131,892,
8211,Canada,sports,03-01-2025 19:45,53409,284,1937,,189,N
2193,Canada,tech,21-01-2025 18:11,21740,1715,509,307,940,N
9001,Canada,finance,09-01-2025 16:47,,3644,,307,59,Y
6330,USA,politics,11-01-2025 18:21,86802,2919,1939,322,593,N
2519,USA,sports,09-01-2025 19:37,68796,3835,499,84,64,N
5751,USA,tech,21-01-2025 22:00,,3779,1528,322,452,Y
1868,USA,sports,10-01-2025 06:49,98191,1950,1387,403,348,N
8811,UK,finance,09-01-2025 03:22,22451,1410,323,94,544,N
,UK,tech,16-01-2025 18:58,19790,1677,1913,82,603,Y
5911,Canada,politics,07-01-2025 20:52,88354,3171,1723,224,917,Y
2496,Germany,politics,19-01-2025 05:52,55258,,507,40,295,Y
5989,Germany,sports,23-01-2025 17:34,,3837,515,164,895,Y
,India,politics,16-01-2025 10:22,5484,4043,416,163,339,N
5651,India,politics,16-01-2025 06:42,93124,4263,1272,45,523,N
5195,USA,tech,19-01-2025 02:25,45251,2169,1681,164,388,Y
7699,Germany,finance,11-01-2025 07:09,45771,3290,436,42,163,
3819,India,politics,05-01-2025 23:53,54058,47,1292,448,902,Y
8070,Canada,sports,17-01-2025 00:21,72763,3149,1939,480,78,N
7806,,politics,12-01-2025 14:51,48775,3071,612,366,952,Y
5429,India,politics,05-01-2025 23:51,8595,1010,497,178,413,N
5223,Canada,politics,19-01-2025 09:50,3130,1614,1593,411,279,Y
9387,,sports,,50733,3816,1005,122,417,Y
8138,Canada,politics,11-01-2025 19:20,34406,1705,810,272,0,Y
6903,USA,sports,23-01-2025 04:16,17773,2626,1069,486,767,N
8903,Germany,sports,07-01-2025 23:58,71672,4188,1697,471,77,N
8799,India,politics,13-01-2025 02:27,39724,4120,458,72,936,N
7554,Canada,tech,05-01-2025 09:26,47267,175,1798,448,526,N
2144,Canada,finance,17-01-2025 03:29,99484,2978,390,484,600,Y
5599,Germany,finance,01-01-2025 10:18,31442,2358,440,228,649,Y
2405,India,tech,09-01-2025 01:41,7699,965,1889,301,259,Y
8494,India,tech,08-01-2025 22:26,574,3501,1953,138,700,Y
5042,UK,tech,,58748,3222,1626,344,246,
6902,India,sports,21-01-2025 05:36,13835,204,,371,378,N
1782,Canada,sports,02-01-2025 16:10,,2133,97,,543,
4452,USA,finance,19-01-2025 22:52,28770,2056,1276,341,651,Y
5412,Germany,finance,03-01-2025 11:52,,,1352,95,219,N
3635,Germany,tech,11-01-2025 03:32,90999,3115,,484,643,N
1136,USA,politics,22-01-2025 09:18,84617,4558,307,114,509,Y
1761,USA,sports,07-01-2025 17:43,29089,1512,,424,463,N
5965,UK,sports,22-01-2025 20:47,52160,3287,1070,305,808,Y
